,Date,Open,Close,High,Movement,aggregate_sentiment_score,lagged_sentiment_score
1788,2016-03-30,2058.27,2063.94,2072.2,1,-0.04000000000000001,-0.18
1789,2016-03-29,2035.75,2055.01,2055.9,0,-0.18,-0.27
1790,2016-03-28,2037.89,2037.05,2042.67,1,-0.27,-0.71
1791,2016-03-24,2032.47,2035.93,2036.04,0,-0.71,-0.32
1792,2016-03-23,2048.55,2036.7,2048.55,0,-0.32,0.30999999999999994
1793,2016-03-22,2048.63,2049.8,2056.6,0,0.30999999999999994,-0.6900000000000001
1794,2016-03-21,2047.88,2051.6,2053.9,0,-0.6900000000000001,-0.14
1795,2016-03-18,2041.16,2049.58,2052.36,1,-0.14,0.42000000000000004
1796,2016-03-17,2026.9,2040.58,2046.23,0,0.42000000000000004,-1.03
1797,2016-03-16,2014.23,2027.21,2032.02,0,-1.03,0.060000000000000026
1798,2016-03-15,2015.27,2015.93,2015.93,0,0.060000000000000026,-0.51
1799,2016-03-14,2019.27,2019.64,2024.56,0,-0.51,-0.5800000000000001
1800,2016-03-11,1994.7,2022.18,2022.36,1,-0.5800000000000001,0.24999999999999994
1801,2016-03-10,1990.96,1989.56,2005.07,1,0.24999999999999994,-0.16000000000000003
1802,2016-03-09,1981.43,1989.26,1992.68,1,-0.16000000000000003,-0.62
1803,2016-03-08,1996.88,1979.26,1996.88,0,-0.62,-0.16
1804,2016-03-07,1996.1,2001.76,2006.11,0,-0.16,-0.71
1805,2016-03-04,1994.01,1999.98,2009.13,1,-0.71,-1.73
1806,2016-03-03,1985.59,1993.4,1993.68,0,-1.73,-0.45
1807,2016-03-02,1976.59,1986.44,1986.51,0,-0.45,0.67
1808,2016-03-01,1937.08,1978.34,1978.34,1,0.67,-0.22999999999999998
1809,2016-02-29,1947.13,1932.22,1958.27,0,-0.22999999999999998,0.58
1810,2016-02-26,1954.94,1948.05,1962.95,1,0.58,0.43
1811,2016-02-25,1931.86,1951.69,1951.82,1,0.43,-0.75
1812,2016-02-24,1917.56,1929.8,1932.07,0,-0.75,-0.56
1813,2016-02-23,1942.38,1921.27,1942.38,0,-0.56,0.41000000000000003
1814,2016-02-22,1924.43,1945.5,1946.69,1,0.41000000000000003,-0.3
1815,2016-02-19,1916.73,1917.78,1918.78,0,-0.3,-0.38999999999999996
1816,2016-02-18,1927.56,1917.82,1930.0,1,-0.38999999999999996,0.08
1817,2016-02-17,1898.8,1926.81,1930.68,1,0.08,0.79
1818,2016-02-16,1871.43,1895.57,1895.77,1,0.79,-0.17999999999999994
1819,2016-02-12,1833.4,1864.78,1864.78,1,-0.17999999999999994,-1.16
1820,2016-02-11,1847.0,1829.07,1847.0,0,-1.16,-0.21999999999999997
1821,2016-02-10,1857.09,1851.85,1881.59,1,-0.21999999999999997,-0.2
1822,2016-02-09,1848.45,1852.2,1868.25,0,-0.2,-0.65
1823,2016-02-08,1873.25,1853.43,1873.25,0,-0.65,-0.87
1824,2016-02-05,1913.06,1880.05,1913.06,0,-0.87,-1.35
1825,2016-02-04,1911.67,1915.44,1927.34,0,-1.35,-0.7699999999999999
1826,2016-02-03,1907.06,1912.53,1918.01,1,-0.7699999999999999,-0.5800000000000001
1827,2016-02-02,1935.26,1903.03,1935.26,0,-0.5800000000000001,-0.51
1828,2016-02-01,1936.93,1939.38,1947.19,0,-0.51,0.62
1829,2016-01-29,1894.0,1940.23,1940.23,1,0.62,-0.7
1830,2016-01-28,1885.21,1893.35,1902.95,1,-0.7,-0.5599999999999999
1831,2016-01-27,1902.52,1882.94,1916.98,0,-0.5599999999999999,0.27
1832,2016-01-26,1878.79,1903.63,1906.72,1,0.27,-1.1
1833,2016-01-25,1906.28,1877.07,1906.28,0,-1.1,1.84
1834,2016-01-22,1877.4,1906.9,1908.84,1,1.84,0.51
1835,2016-01-21,1861.45,1868.98,1889.84,1,0.51,-2.28
1836,2016-01-20,1876.18,1859.32,1876.18,0,-2.28,0.24000000000000002
1837,2016-01-19,1888.66,1881.32,1901.43,1,0.24000000000000002,-2.4499999999999997
1838,2016-01-15,1916.68,1880.32,1916.68,0,-2.4499999999999997,-0.55
1839,2016-01-14,1891.68,1921.83,1934.46,1,-0.55,-0.08999999999999998
1840,2016-01-13,1940.33,1890.28,1950.32,1,-0.08999999999999998,0.49
1841,2016-01-12,1927.82,1938.68,1947.38,1,0.49,0.36
1842,2016-01-11,1926.11,1923.67,1935.65,1,0.36,0.13
1843,2016-01-08,1945.96,1922.03,1960.4,1,0.13,-1.49
1844,2016-01-07,1985.31,1943.08,1985.31,0,-1.49,-2.27
1845,2016-01-06,2011.7,1990.26,2011.7,0,-2.27,0.06999999999999999
1846,2016-01-05,2013.78,2016.7,2021.93,1,0.06999999999999999,-1.21
1847,2016-01-04,2038.19,2012.66,2038.19,0,-1.21,-0.30000000000000004
1848,2015-12-31,2060.59,2043.93,2062.54,0,-0.30000000000000004,-0.42000000000000004
1849,2015-12-30,2077.34,2063.36,2077.34,0,-0.42000000000000004,0.26
1850,2015-12-29,2060.54,2078.36,2081.56,1,0.26,-0.34
1851,2015-12-28,2057.77,2056.5,2057.77,0,-0.34,-0.07
1852,2015-12-24,2063.52,2060.98,2067.36,0,-0.07,0.08
1853,2015-12-23,2042.19,2064.29,2064.72,1,0.08,-0.17
1854,2015-12-22,2023.15,2038.96,2042.73,1,-0.17,-0.36
1855,2015-12-21,2010.27,2021.15,2022.9,1,-0.36,-0.30000000000000004
1856,2015-12-18,2040.81,2005.55,2040.81,0,-0.30000000000000004,-0.14
1857,2015-12-17,2073.76,2041.89,2076.37,1,-0.14,-0.55
1858,2015-12-16,2046.5,2073.07,2076.71,1,-0.55,-0.53
1859,2015-12-15,2025.55,2043.41,2053.87,1,-0.53,0.45
1860,2015-12-11,2047.27,2012.36,2047.27,0,0.45,-1.28
1861,2015-12-10,2047.93,2052.22,2067.64,1,-1.28,-0.67
1862,2015-12-09,2061.16,2047.61,2080.33,0,-0.67,-0.23
1863,2015-12-08,2073.38,2063.59,2073.85,0,-0.23,0.0
1864,2015-12-07,2090.41,2077.07,2090.41,0,0.0,-0.22000000000000008
1865,2015-12-04,2051.23,2091.68,2093.84,1,-0.22000000000000008,2.7755575615628914e-17
1866,2015-12-03,2080.7,2049.62,2085.0,1,2.7755575615628914e-17,0.07
1867,2015-12-02,2101.7,2079.51,2104.27,0,0.07,-0.17999999999999997
1868,2015-12-01,2082.92,2102.62,2103.37,1,-0.17999999999999997,-0.24
1869,2015-11-30,2090.94,2080.4,2093.81,1,-0.24,1.1099999999999999
1870,2015-11-25,2089.3,2088.87,2093.0,1,1.1099999999999999,-0.38
1871,2015-11-24,2084.41,2089.13,2094.12,0,-0.38,0.07999999999999996
1872,2015-11-23,2089.4,2086.59,2095.61,1,0.07999999999999996,0.19
1873,2015-11-19,2083.69,2081.23,2086.73,1,0.19,-0.29999999999999993
1874,2015-11-18,2051.98,2083.58,2085.31,1,-0.29999999999999993,-0.32
1875,2015-11-17,2053.66,2050.43,2066.68,1,-0.32,-0.11
1876,2015-11-16,2022.07,2053.18,2053.21,0,-0.11,0.18000000000000002
1877,2015-11-13,2044.64,2023.04,2044.64,0,0.18000000000000002,0.01
1878,2015-11-12,2072.29,2045.96,2072.29,0,0.01,-0.38
1879,2015-11-11,2083.4,2075.0,2086.93,1,-0.38,-0.020000000000000018
1880,2015-11-10,2077.18,2081.71,2083.66,0,-0.020000000000000018,1.1
1881,2015-11-06,2098.6,2099.19,2101.9,0,1.1,-0.31999999999999995
1882,2015-11-05,2101.67,2099.92,2108.78,0,-0.31999999999999995,0.14000000000000007
1883,2015-11-04,2110.6,2102.31,2114.59,1,0.14000000000000007,0.18000000000000005
1884,2015-11-03,2102.62,2109.79,2116.47,0,0.18000000000000005,-0.07999999999999996
1885,2015-11-02,2080.76,2104.05,2106.19,1,-0.07999999999999996,0.25
1886,2015-10-30,2090.0,2079.36,2094.32,1,0.25,-3.469446951953614e-18
1887,2015-10-29,2088.35,2089.4,2092.52,0,-3.469446951953614e-18,-0.43
1888,2015-10-28,2066.47,2090.35,2090.35,1,-0.43,-0.61
1889,2015-10-27,2068.75,2065.88,2070.37,0,-0.61,-0.1
1890,2015-10-26,2075.08,2071.17,2075.13,0,-0.1,0.58
1891,2015-10-23,2058.18,2075.14,2079.73,1,0.58,0.75
1892,2015-10-22,2021.88,2052.51,2055.19,1,0.75,0.05
1893,2015-10-21,2033.46,2018.93,2037.96,1,0.05,0.15000000000000002
1894,2015-10-20,2033.13,2030.77,2039.11,0,0.15000000000000002,0.08
1895,2015-10-19,2031.72,2033.66,2034.44,0,0.08,-0.56
1896,2015-10-16,2024.36,2033.1,2033.54,1,-0.56,-0.65
1897,2015-10-15,1996.46,2023.85,2024.15,1,-0.65,-0.84
1898,2015-10-14,2003.66,1994.23,2009.56,0,-0.84,0.09999999999999998
1899,2015-10-13,2015.0,2003.68,2022.33,1,0.09999999999999998,-0.55
1900,2015-10-09,2013.72,2014.89,2020.13,1,-0.55,-0.41000000000000003
1901,2015-10-08,1994.01,2013.43,2016.5,0,-0.41000000000000003,0.61
1902,2015-10-07,1982.33,1995.82,1999.31,1,0.61,-0.18
1903,2015-10-06,1986.63,1979.92,1991.61,0,-0.18,-0.36
1904,2015-10-05,1954.32,1987.05,1989.17,1,-0.36,-0.54
1905,2015-10-02,1921.77,1951.35,1951.35,0,-0.54,-0.2699999999999999
1906,2015-10-01,1919.65,1923.81,1927.2,0,-0.2699999999999999,-1.35
1907,2015-09-30,1887.14,1920.03,1920.53,1,-1.35,-0.010000000000000002
1908,2015-09-29,1881.9,1884.08,1899.47,1,-0.010000000000000002,-0.6900000000000001
1909,2015-09-28,1929.18,1881.77,1929.18,0,-0.6900000000000001,1.76
1910,2015-09-25,1935.93,1931.33,1952.89,1,1.76,-0.35
1911,2015-09-24,1934.81,1932.23,1937.17,0,-0.35,-0.68
1912,2015-09-23,1943.23,1938.76,1949.52,1,-0.68,-0.22999999999999998
1913,2015-09-22,1961.39,1942.73,1961.39,0,-0.22999999999999998,-0.04
1914,2015-09-21,1960.83,1966.96,1979.64,1,-0.04,-0.06
1915,2015-09-18,1989.66,1958.03,1989.66,0,-0.06,-0.8499999999999999
1916,2015-09-17,1995.32,1990.19,2020.85,1,-0.8499999999999999,-0.75
1917,2015-09-16,1978.02,1995.31,1997.26,0,-0.75,-1.17
1918,2015-09-15,1955.09,1978.08,1983.18,0,-1.17,-0.5800000000000001
1919,2015-09-11,1951.44,1961.05,1961.05,0,-0.5800000000000001,-0.7
1920,2015-09-10,1941.58,1952.29,1965.29,0,-0.7,-0.12000000000000002
1921,2015-09-09,1971.44,1942.04,1988.63,1,-0.12000000000000002,-0.36
1922,2015-09-04,1947.76,1921.21,1947.76,0,-0.36,0.42000000000000004
1923,2015-09-03,1950.79,1951.13,1975.01,1,0.42000000000000004,-0.51
1924,2015-09-01,1970.08,1913.84,1970.08,0,-0.51,0.039999999999999994
1925,2015-08-28,1986.06,1988.86,1993.47,0,0.039999999999999994,0.25
1926,2015-08-27,1942.77,1987.66,1989.59,1,0.25,0.24
1927,2015-08-26,1872.75,1940.51,1943.08,1,0.24,0.52
1928,2015-08-25,1898.07,1867.6,1948.04,0,0.52,-0.33
1929,2015-08-21,2034.07,1970.89,2034.07,0,-0.33,-0.02
1930,2015-08-20,2076.61,2035.72,2076.61,0,-0.02,0.04
1931,2015-08-19,2095.68,2079.61,2096.16,0,0.04,-0.19
1932,2015-08-18,2101.98,2096.91,2103.46,1,-0.19,-0.28
1933,2015-08-14,2083.14,2091.54,2092.44,0,-0.28,0.01
1934,2015-08-13,2086.18,2083.38,2092.92,1,0.01,0.0
1935,2015-08-12,2081.1,2086.05,2089.06,1,0.0,0.32
1936,2015-08-07,2082.61,2077.57,2082.61,0,0.32,-0.02
1937,2015-08-06,2100.75,2083.56,2103.32,1,-0.02,0.39
1938,2015-08-05,2095.27,2099.84,2112.65,0,0.39,-0.5
1939,2015-08-03,2104.48,2098.04,2105.69,1,-0.5,0.0
1940,2015-07-31,2111.6,2103.84,2114.23,1,0.0,0.08
1941,2015-07-30,2106.78,2108.62,2110.47,0,0.08,0.06
1942,2015-07-29,2094.69,2108.57,2110.6,1,0.06,0.74
1943,2015-07-27,2078.18,2067.63,2078.18,0,0.74,0.0
1944,2015-07-24,2102.23,2079.64,2106.01,1,0.0,0.02
1945,2015-07-23,2114.15,2102.14,2116.87,0,0.02,0.0
1946,2015-07-21,2127.55,2119.2,2128.48,1,0.0,0.33
1947,2015-07-17,2126.8,2126.63,2128.9,1,0.33,-0.21
1948,2015-07-16,2110.55,2124.29,2124.41,1,-0.21,0.49
1949,2015-07-15,2109.01,2107.39,2114.13,1,0.49,-0.32
1950,2015-07-14,2099.71,2108.94,2111.97,1,-0.32,0.17
1951,2015-07-13,2080.03,2099.6,2100.66,1,0.17,-0.02
1952,2015-07-10,2052.73,2076.62,2081.31,1,-0.02,-0.03
1953,2015-07-09,2049.72,2051.31,2074.28,1,-0.03,-0.09
1954,2015-07-08,2077.65,2046.68,2077.65,0,-0.09,-0.11
1955,2015-07-07,2069.52,2081.34,2083.73,1,-0.11,0.16
1956,2015-07-06,2073.94,2068.76,2078.61,0,0.16,-0.15
1957,2015-07-02,2078.03,2076.78,2085.06,1,-0.15,0.7
1958,2015-07-01,2067.0,2077.41,2082.78,0,0.7,0.24
1959,2015-06-26,2102.62,2101.48,2108.91,1,0.24,0.019999999999999997
1960,2015-06-25,2109.95,2102.31,2116.04,1,0.019999999999999997,-0.51
1961,2015-06-24,2123.64,2108.58,2125.1,0,-0.51,0.040000000000000036
1962,2015-06-23,2123.15,2124.19,2128.03,1,0.040000000000000036,-0.16
1963,2015-06-18,2101.58,2121.23,2126.64,1,-0.16,0.05
1964,2015-06-17,2097.39,2100.43,2106.79,1,0.05,-0.04
1965,2015-06-16,2084.26,2096.29,2097.39,0,-0.04,-0.52
1966,2015-06-15,2091.34,2084.42,2091.34,0,-0.52,0.02
1967,2015-06-12,2107.42,2094.11,2107.42,0,0.02,0.41
1968,2015-06-11,2106.23,2108.86,2115.02,1,0.41,-0.42
1969,2015-06-10,2081.12,2105.19,2108.5,0,-0.42,0.01999999999999999
1970,2015-06-05,2095.09,2092.83,2100.98,0,0.01999999999999999,-0.19
1971,2015-06-04,2112.35,2095.84,2112.88,0,-0.19,-0.5700000000000001
1972,2015-06-03,2110.63,2114.07,2121.91,0,-0.5700000000000001,0.38
1973,2015-06-01,2108.63,2111.72,2119.14,1,0.38,-0.47
1974,2015-05-29,2120.65,2107.38,2120.65,0,-0.47,-0.03
1975,2015-05-28,2122.27,2120.79,2122.27,1,-0.03,0.39
1976,2015-05-26,2125.34,2104.19,2125.34,0,0.39,0.39999999999999997
1977,2015-05-22,2130.36,2126.06,2132.14,0,0.39999999999999997,-0.54
1978,2015-05-21,2125.55,2130.82,2134.28,0,-0.54,-0.02
1979,2015-05-20,2127.79,2125.85,2134.71,0,-0.02,0.1
1980,2015-05-19,2129.44,2127.83,2133.02,1,0.1,-0.6200000000000001
1981,2015-05-15,2122.07,2122.72,2123.88,1,-0.6200000000000001,-0.23
1982,2015-05-14,2100.42,2121.1,2121.44,1,-0.23,-0.38
1983,2015-05-13,2099.62,2098.47,2110.18,1,-0.38,0.28
1984,2015-05-12,2102.87,2099.12,2105.06,0,0.28,-0.24
1985,2015-05-08,2092.12,2116.1,2117.65,1,-0.24,-0.17
1986,2015-05-07,2079.95,2088.0,2092.89,0,-0.17,0.45999999999999996
1987,2015-05-05,2112.62,2089.45,2115.23,1,0.45999999999999996,-0.12
1988,2015-05-01,2087.37,2108.29,2108.4,1,-0.12,0.030000000000000027
1989,2015-04-30,2105.52,2085.51,2105.52,0,0.030000000000000027,-0.09
1990,2015-04-29,2112.48,2106.85,2113.64,0,-0.09,0.08
1991,2015-04-24,2112.8,2117.68,2120.91,0,0.08,-0.78
1992,2015-04-23,2107.2,2112.92,2120.48,1,-0.78,-0.3
1993,2015-04-17,2102.58,2081.17,2102.58,0,-0.3,0.0
1994,2015-04-16,2105.95,2104.98,2111.3,0,0.0,-0.48
1995,2015-04-15,2097.82,2106.62,2111.9,1,-0.48,0.6
1996,2015-04-14,2092.28,2095.84,2098.62,0,0.6,-0.01
1997,2015-04-13,2102.03,2092.42,2107.64,1,-0.01,-0.23
1998,2015-04-09,2081.29,2091.17,2093.31,1,-0.23,-0.51
1999,2015-04-06,2064.87,2080.62,2086.98,0,-0.51,-0.54
2000,2015-04-02,2060.03,2066.95,2072.16,1,-0.54,-0.18000000000000002
2001,2015-04-01,2067.62,2059.68,2067.62,0,-0.18000000000000002,0.0
2002,2015-03-30,2064.11,2086.23,2088.96,1,0.0,0.45999999999999996
2003,2015-03-27,2055.78,2061.02,2062.83,0,0.45999999999999996,-0.28
2004,2015-03-26,2059.93,2056.14,2067.14,0,-0.28,-0.63
2005,2015-03-25,2093.1,2061.05,2097.42,1,-0.63,0.43
2006,2015-03-24,2103.93,2091.5,2107.62,1,0.43,-0.03
2007,2015-03-19,2098.68,2089.27,2098.68,0,-0.03,-0.08
2008,2015-03-18,2072.84,2099.5,2106.85,0,-0.08,-0.6
2009,2015-03-17,2080.59,2074.28,2080.59,0,-0.6,-0.43
2010,2015-03-16,2055.35,2081.18,2081.4,1,-0.43,-0.39
2011,2015-03-13,2064.56,2053.39,2064.56,0,-0.39,-0.66
2012,2015-03-12,2041.09,2065.94,2066.4,0,-0.66,-0.6900000000000001
2013,2015-03-06,2100.9,2071.26,2100.9,0,-0.6900000000000001,-0.02
2014,2015-03-05,2098.54,2101.04,2104.25,1,-0.02,0.07
2015,2015-03-04,2107.71,2098.53,2107.71,0,0.07,-0.64
2016,2015-03-02,2105.22,2117.38,2117.52,1,-0.64,-0.16999999999999998
2017,2015-02-27,2110.87,2104.5,2112.73,1,-0.16999999999999998,-0.49
2018,2015-02-26,2113.9,2110.73,2113.9,1,-0.49,0.69
2019,2015-02-25,2115.3,2113.86,2119.59,0,0.69,0.01
2020,2015-02-24,2109.1,2115.47,2117.93,0,0.01,0.2
2021,2015-02-20,2097.64,2110.3,2110.61,1,0.2,-0.2
2022,2015-02-19,2099.25,2097.44,2102.12,0,-0.2,-0.45
2023,2015-02-18,2099.15,2099.67,2100.22,1,-0.45,-0.58
2024,2015-02-13,2088.78,2096.98,2097.03,1,-0.58,-0.41000000000000003
2025,2015-02-12,2069.97,2088.47,2088.53,1,-0.41000000000000003,-0.04
2026,2015-02-11,2068.55,2068.53,2073.47,1,-0.04,-0.22000000000000003
2027,2015-02-06,2062.28,2055.46,2072.39,0,-0.22000000000000003,-0.12000000000000001
2028,2015-02-05,2043.44,2062.52,2063.55,1,-0.12000000000000001,-0.04
2029,2015-02-04,2048.86,2041.51,2054.73,1,-0.04,-0.91
2030,2015-02-02,1996.67,2020.84,2021.66,1,-0.91,0.17
2031,2015-01-30,2019.34,1994.98,2023.31,0,0.17,-0.37
2032,2015-01-29,2002.44,2021.25,2024.64,1,-0.37,0.0
2033,2015-01-28,2032.33,2002.16,2042.48,1,0.0,-0.43999999999999995
2034,2015-01-27,2047.85,2029.55,2047.85,0,-0.43999999999999995,-0.15
2035,2015-01-23,2062.97,2051.82,2062.97,0,-0.15,-0.19
2036,2015-01-22,2034.3,2063.14,2064.62,1,-0.19,0.49
2037,2015-01-21,2020.18,2032.11,2038.29,1,0.49,-0.38999999999999996
2038,2015-01-16,1992.25,2019.42,2020.45,0,-0.38999999999999996,-0.07
2039,2015-01-15,2013.75,1992.67,2021.34,1,-0.07,-0.53
2040,2015-01-14,2018.4,2011.27,2018.4,0,-0.53,0.04
2041,2015-01-13,2031.57,2023.03,2056.92,0,0.04,-0.45999999999999996
2042,2015-01-09,2063.44,2044.81,2064.42,1,-0.45999999999999996,-0.27
2043,2015-01-08,2030.6,2062.13,2064.08,1,-0.27,-0.15000000000000002
2044,2015-01-07,2005.55,2025.9,2029.6,1,-0.15000000000000002,-0.59
2045,2015-01-06,2022.15,2002.6,2030.25,0,-0.59,-0.27
2046,2015-01-02,2058.89,2058.19,2072.36,0,-0.27,-0.02
2047,2014-12-31,2082.11,2058.89,2085.58,1,-0.02,-0.42
2048,2014-12-24,2083.25,2081.87,2087.56,1,-0.42,0.17000000000000004
2049,2014-12-23,2081.47,2082.16,2086.72,1,0.17000000000000004,-0.45
2050,2014-12-18,2018.97,2061.22,2061.22,1,-0.45,-0.39
2051,2014-12-17,1973.77,2012.89,2016.75,1,-0.39,-0.64
2052,2014-12-16,1986.7,1972.73,2016.89,0,-0.64,0.51
2053,2014-12-15,2005.03,1989.63,2018.68,1,0.51,0.45
2054,2014-12-12,2030.35,2002.32,2032.25,0,0.45,0.45999999999999996
2055,2014-12-11,2027.92,2035.32,2055.53,1,0.45999999999999996,-0.2
2056,2014-12-10,2058.86,2026.14,2058.86,0,-0.2,0.6799999999999999
2057,2014-12-05,2072.78,2075.37,2079.46,0,0.6799999999999999,0.2
2058,2014-12-03,2067.44,2074.33,2076.28,1,0.2,-0.23
2059,2014-12-01,2065.78,2053.43,2065.78,0,-0.23,0.18
2060,2014-11-26,2067.36,2072.83,2073.29,1,0.18,0.08
2061,2014-11-25,2070.14,2067.03,2074.2,1,0.08,-0.27
2062,2014-11-20,2045.86,2052.75,2053.84,0,-0.27,-0.54
2063,2014-11-19,2051.15,2048.71,2052.13,1,-0.54,-0.52
2064,2014-11-17,2038.29,2041.31,2043.06,0,-0.52,0.5700000000000001
2065,2014-11-14,2039.73,2039.81,2042.21,1,0.5700000000000001,-0.11000000000000001
2066,2014-11-13,2039.2,2039.32,2046.18,1,-0.11000000000000001,-0.13999999999999999
2067,2014-11-07,2032.35,2031.92,2034.26,1,-0.13999999999999999,-0.13
2068,2014-11-06,2023.32,2031.2,2031.6,0,-0.13,-0.28
2069,2014-11-05,2015.29,2023.56,2023.77,1,-0.28,-0.09
2070,2014-11-04,2015.81,2012.09,2015.97,0,-0.09,0.5
2071,2014-11-03,2018.2,2017.81,2024.45,1,0.5,0.13999999999999999
2072,2014-10-31,2001.19,2018.05,2018.18,1,0.13999999999999999,0.08
2073,2014-10-30,1979.48,1994.65,1999.4,0,0.08,0.0
2074,2014-10-29,1983.29,1982.3,1991.4,0,0.0,-0.73
2075,2014-10-28,1964.14,1985.05,1985.05,0,-0.73,0.15
2076,2014-10-24,1951.58,1964.57,1965.27,1,0.15,-0.16
2077,2014-10-23,1931.02,1950.81,1961.94,1,-0.16,-0.01
2078,2014-10-22,1941.29,1927.1,1949.31,1,-0.01,0.48
2079,2014-10-17,1864.91,1886.76,1898.16,1,0.48,0.22999999999999998
2080,2014-10-16,1855.94,1862.76,1876.01,0,0.22999999999999998,-0.39999999999999997
2081,2014-10-15,1874.18,1862.48,1874.18,0,-0.39999999999999997,-0.07
2082,2014-10-09,1967.68,1928.2,1967.68,0,-0.07,-0.16
2083,2014-10-08,1935.55,1968.89,1970.35,0,-0.16,-0.62
2084,2014-10-03,1948.11,1967.9,1971.18,1,-0.62,-0.14
2085,2014-10-02,1945.82,1946.17,1952.31,0,-0.14,-0.46
2086,2014-10-01,1971.43,1946.16,1971.43,0,-0.46,0.24
2087,2014-09-29,1978.95,1977.8,1981.28,0,0.24,0.35
2088,2014-09-26,1966.21,1982.84,1986.36,1,0.35,-0.25
2089,2014-09-25,1997.31,1965.98,1997.31,0,-0.25,0.46
2090,2014-09-24,1983.33,1998.3,1999.79,1,0.46,0.37
2091,2014-09-23,1992.78,1982.77,1995.41,0,0.37,-0.53
2092,2014-09-18,2003.06,2011.35,2012.33,1,-0.53,-0.43000000000000005
2093,2014-09-17,1999.3,2001.56,2010.73,1,-0.43000000000000005,-0.41
2094,2014-09-15,1986.04,1984.13,1987.18,1,-0.41,0.4
2095,2014-09-12,1996.73,1985.54,1996.73,0,0.4,0.01
2096,2014-09-11,1992.84,1997.44,1997.65,0,0.01,-0.41000000000000003
2097,2014-09-05,1998.0,2007.7,2007.7,1,-0.41000000000000003,0.32999999999999996
2098,2014-09-04,2001.67,1997.65,2011.17,0,0.32999999999999996,0.61
2099,2014-09-02,2004.06,2002.28,2006.11,1,0.61,-0.04999999999999999
2100,2014-08-29,1998.44,2003.36,2003.38,1,-0.04999999999999999,0.37
2101,2014-08-28,1997.42,1996.73,1998.55,0,0.37,0.24
2102,2014-08-26,1998.58,2000.02,2005.04,1,0.24,-0.01
2103,2014-08-25,1991.73,1997.92,2001.94,1,-0.01,0.0
2104,2014-08-22,1992.59,1988.4,1993.54,1,0.0,-0.1
2105,2014-08-21,1986.81,1992.36,1994.76,1,-0.1,0.0
2106,2014-08-20,1980.45,1986.51,1988.56,0,0.0,0.35000000000000003
2107,2014-08-19,1972.72,1981.59,1982.56,1,0.35000000000000003,-0.07
2108,2014-08-15,1958.86,1955.06,1964.04,1,-0.07,-0.01
2109,2014-08-14,1947.41,1955.18,1955.22,1,-0.01,-0.54
2110,2014-08-13,1935.59,1946.71,1948.41,1,-0.54,0.04
2111,2014-08-12,1935.72,1933.75,1939.65,1,0.04,-0.11
2112,2014-08-07,1923.03,1909.56,1928.89,1,-0.11,-0.07
2113,2014-08-06,1917.29,1920.23,1927.91,0,-0.07,0.62
2114,2014-08-05,1936.33,1920.2,1936.33,1,0.62,0.42000000000000004
2115,2014-08-01,1929.8,1925.15,1937.34,0,0.42000000000000004,-0.25
2116,2014-07-31,1965.14,1930.67,1965.14,0,-0.25,0.47
2117,2014-07-30,1973.2,1970.06,1978.9,0,0.47,0.04
2118,2014-07-25,1984.59,1978.33,1984.59,0,0.04,-0.6699999999999999
2119,2014-07-24,1988.06,1987.97,1991.39,1,-0.6699999999999999,0.0
2120,2014-07-22,1975.65,1983.53,1986.23,0,0.0,-0.28
2121,2014-07-18,1961.54,1978.21,1979.91,1,-0.28,-0.38
2122,2014-07-17,1979.75,1958.11,1981.8,0,-0.38,-0.06
2123,2014-07-16,1976.34,1981.56,1983.93,1,-0.06,-0.46
2124,2014-07-15,1977.35,1973.28,1982.52,1,-0.46,-0.11
2125,2014-07-11,1965.76,1967.56,1968.67,1,-0.11,-0.13
2126,2014-07-10,1966.67,1964.68,1969.83,0,-0.13,0.02
2127,2014-07-09,1965.09,1972.82,1974.15,0,0.02,-0.6300000000000001
2128,2014-07-03,1975.88,1985.43,1985.58,1,-0.6300000000000001,0.48
2129,2014-07-01,1962.29,1973.31,1978.57,1,0.48,0.06
2130,2014-06-27,1956.56,1960.95,1961.46,0,0.06,-0.2
2131,2014-06-26,1959.89,1957.21,1959.89,1,-0.2,-0.9199999999999999
2132,2014-06-25,1949.27,1959.53,1960.82,0,-0.9199999999999999,0.17
2133,2014-06-24,1961.96,1949.97,1968.17,0,0.17,0.3
2134,2014-06-23,1962.92,1962.6,1963.73,1,0.3,-0.14
2135,2014-06-19,1957.5,1959.47,1959.86,1,-0.14,-0.07
2136,2014-06-18,1942.72,1956.97,1957.73,1,-0.07,0.02
2137,2014-06-17,1937.15,1941.98,1943.68,0,0.02,0.0
2138,2014-06-16,1934.83,1937.78,1941.15,0,0.0,-0.53
2139,2014-06-13,1930.8,1936.16,1937.3,1,-0.53,0.01
2140,2014-06-12,1943.34,1930.1,1943.34,0,0.01,-0.01
2141,2014-06-11,1949.36,1943.89,1949.36,0,-0.01,0.43
2142,2014-06-06,1942.41,1949.43,1949.43,1,0.43,0.0
2143,2014-06-05,1928.52,1940.45,1941.73,1,0.0,0.23
2144,2014-06-04,1923.06,1927.88,1928.63,0,0.23,0.33999999999999997
2145,2014-06-02,1923.86,1924.96,1925.88,1,0.33999999999999997,-1.1
2146,2014-05-30,1920.32,1923.56,1924.03,1,-1.1,-0.1
2147,2014-05-29,1910.59,1920.03,1920.03,0,-0.1,0.25
2148,2014-05-27,1902.01,1911.91,1912.28,1,0.25,0.21
